JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2460561.103530,7.429,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.024,Z,-14.605,,,SX PHE,ASSAU,STD,,,,
2460561.104099,7.421,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.024,Z,-14.601,,,SX PHE,ASSAU,STD,,,,
2460561.104698,7.413,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.023,Z,-14.594,,,SX PHE,ASSAU,STD,,,,
2460561.105258,7.401,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.023,Z,-14.605,,,SX PHE,ASSAU,STD,,,,
2460561.105932,7.378,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.022,Z,-14.585,,,SX PHE,ASSAU,STD,,,,
2460561.106671,7.375,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.022,Z,-14.603,,,SX PHE,ASSAU,STD,,,,
2460561.107596,7.363,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.021,Z,-14.590,,,SX PHE,ASSAU,STD,,,,
2460561.108285,7.344,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.020,Z,-14.594,,,SX PHE,ASSAU,STD,,,,
2460561.109016,7.336,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.020,Z,-14.598,,,SX PHE,ASSAU,STD,,,,
2460561.109836,7.307,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.019,Z,-14.599,,,SX PHE,ASSAU,STD,,,,
2460561.110432,7.274,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.018,Z,-14.589,,,SX PHE,ASSAU,STD,,,,
2460561.111171,7.228,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.018,Z,-14.604,,,SX PHE,ASSAU,STD,,,,
2460561.112436,7.166,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.017,Z,-14.610,,,SX PHE,ASSAU,STD,,,,
2460561.113439,7.076,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.016,Z,-14.599,,,SX PHE,ASSAU,STD,,,,
2460561.114335,7.028,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.016,Z,-14.599,,,SX PHE,ASSAU,STD,,,,
2460561.115284,6.937,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.015,Z,-14.595,,,SX PHE,ASSAU,STD,,,,
2460561.116197,6.901,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.014,Z,-14.593,,,SX PHE,ASSAU,STD,,,,
2460561.117158,6.888,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.014,Z,-14.588,,,SX PHE,ASSAU,STD,,,,
2460561.118172,6.869,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.013,Z,-14.582,,,SX PHE,ASSAU,STD,,,,
2460561.119447,6.869,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.013,Z,-14.582,,,SX PHE,ASSAU,STD,,,,
2460561.120579,6.893,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.012,Z,-14.579,,,SX PHE,ASSAU,STD,,,,
2460561.121728,6.914,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.011,Z,-14.601,,,SX PHE,ASSAU,STD,,,,
2460561.125562,7.043,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.010,Z,-14.592,,,SX PHE,ASSAU,STD,,,,
2460561.127924,7.084,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.009,Z,-14.555,,,SX PHE,ASSAU,STD,,,,
2460561.130300,7.166,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.008,Z,-14.532,,,SX PHE,ASSAU,STD,,,,
2460561.132342,7.236,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.008,Z,-14.544,,,SX PHE,ASSAU,STD,,,,
2460561.137065,7.333,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.007,Z,-14.583,,,SX PHE,ASSAU,STD,,,,
2460561.139717,7.349,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.007,Z,-14.452,,,SX PHE,ASSAU,STD,,,,
2460561.141981,7.390,0.001,,TG,BDJB,,000-BPZ-046,,X38340VI,SEESTAR S50; 99X10S,0,1.007,Z,-14.549,,,SX PHE,ASSAU,STD,,,,
2460593.03823,7.441,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.009,Z,,9.154,,SX PHE,AAVSO,STD,,,,
2460593.03838,7.455,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.009,Z,,9.154,,SX PHE,AAVSO,STD,,,,
2460593.03853,7.457,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.009,Z,,9.158,,SX PHE,AAVSO,STD,,,,
2460593.04001,7.447,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.009,Z,,9.145,,SX PHE,AAVSO,STD,,,,
2460593.04015,7.401,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.009,Z,,9.121,,SX PHE,AAVSO,STD,,,,
2460593.04144,7.422,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.008,Z,,9.161,,SX PHE,AAVSO,STD,,,,
2460593.04394,7.422,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.008,Z,,9.211,,SX PHE,AAVSO,STD,,,,
2460593.04493,7.382,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.007,Z,,9.155,,SX PHE,AAVSO,STD,,,,
2460593.04937,7.305,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.007,Z,,9.212,,SX PHE,AAVSO,STD,,,,
2460593.05558,7.020,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.007,Z,,9.134,,SX PHE,AAVSO,STD,,,,
2460593.05854,7.032,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.007,Z,,9.159,,SX PHE,AAVSO,STD,,,,
2460593.05896,7.050,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.007,Z,,9.188,,SX PHE,AAVSO,STD,,,,
2460593.05975,7.061,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.007,Z,,9.159,,SX PHE,AAVSO,STD,,,,
2460593.06205,7.026,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.007,Z,,9.173,,SX PHE,AAVSO,STD,,,,
2460593.06219,7.058,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.007,Z,,9.149,,SX PHE,AAVSO,STD,,,,
2460593.06263,7.076,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.008,Z,,9.123,,SX PHE,AAVSO,STD,,,,
2460593.06375,7.085,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.008,Z,,9.178,,SX PHE,AAVSO,STD,,,,
2460593.06391,7.075,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.008,Z,,9.131,,SX PHE,AAVSO,STD,,,,
2460593.06551,7.150,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.008,Z,,9.165,,SX PHE,AAVSO,STD,,,,
2460593.06567,7.140,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.008,Z,,9.165,,SX PHE,AAVSO,STD,,,,
2460593.06583,7.139,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.008,Z,,9.131,,SX PHE,AAVSO,STD,,,,
2460593.06992,7.227,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.010,Z,,9.168,,SX PHE,AAVSO,STD,,,,
2460593.07008,7.219,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.010,Z,,9.146,,SX PHE,AAVSO,STD,,,,
2460593.07024,7.290,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.010,Z,,9.161,,SX PHE,AAVSO,STD,,,,
2460593.07040,7.297,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.010,Z,,9.176,,SX PHE,AAVSO,STD,,,,
2460593.07056,7.230,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.010,Z,,9.173,,SX PHE,AAVSO,STD,,,,
2460593.07198,7.249,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.011,Z,,9.125,,SX PHE,AAVSO,STD,,,,
2460593.07214,7.337,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.011,Z,,9.174,,SX PHE,AAVSO,STD,,,,
2460593.07231,7.326,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.011,Z,,9.171,,SX PHE,AAVSO,STD,,,,
2460593.07247,7.320,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.011,Z,,9.148,,SX PHE,AAVSO,STD,,,,
2460593.07377,7.304,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.012,Z,,9.123,,SX PHE,AAVSO,STD,,,,
2460593.07394,7.314,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.012,Z,,9.151,,SX PHE,AAVSO,STD,,,,
2460593.07410,7.363,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.012,Z,,9.180,,SX PHE,AAVSO,STD,,,,
2460593.07426,7.345,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.011,Z,,9.131,,SX PHE,AAVSO,STD,,,,
2460593.07557,7.280,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.013,Z,,9.088,,SX PHE,AAVSO,STD,,,,
2460593.07574,7.358,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.013,Z,,9.184,,SX PHE,AAVSO,STD,,,,
2460593.07590,7.349,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.013,Z,,9.152,,SX PHE,AAVSO,STD,,,,
2460593.07606,7.375,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.013,Z,,9.217,,SX PHE,AAVSO,STD,,,,
2460593.07622,7.348,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.013,Z,,9.164,,SX PHE,AAVSO,STD,,,,
2460593.07638,7.349,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.013,Z,,9.170,,SX PHE,AAVSO,STD,,,,
2460593.07750,7.369,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.014,Z,,9.191,,SX PHE,AAVSO,STD,,,,
2460593.07766,7.418,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.014,Z,,9.171,,SX PHE,AAVSO,STD,,,,
2460593.07783,7.389,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.014,Z,,9.162,,SX PHE,AAVSO,STD,,,,
2460593.07799,7.383,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.014,Z,,9.131,,SX PHE,AAVSO,STD,,,,
2460593.07815,7.368,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.014,Z,,9.179,,SX PHE,AAVSO,STD,,,,
2460593.07832,7.365,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.014,Z,,9.184,,SX PHE,AAVSO,STD,,,,
2460593.07848,7.383,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.014,Z,,9.158,,SX PHE,AAVSO,STD,,,,
2460593.07897,7.372,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.014,Z,,9.175,,SX PHE,AAVSO,STD,,,,
2460593.07960,7.346,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.015,Z,,9.132,,SX PHE,AAVSO,STD,,,,
2460593.07976,7.398,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.015,Z,,9.124,,SX PHE,AAVSO,STD,,,,
2460593.07992,7.443,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.015,Z,,9.170,,SX PHE,AAVSO,STD,,,,
2460593.08008,7.379,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.015,Z,,9.150,,SX PHE,AAVSO,STD,,,,
2460593.08024,7.381,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.015,Z,,9.111,,SX PHE,AAVSO,STD,,,,
2460593.08040,7.389,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.015,Z,,9.203,,SX PHE,AAVSO,STD,,,,
2460593.08056,7.425,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.015,Z,,9.172,,SX PHE,AAVSO,STD,,,,
2460593.08072,7.390,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.015,Z,,9.098,,SX PHE,AAVSO,STD,,,,
2460593.08088,7.430,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.015,Z,,9.154,,SX PHE,AAVSO,STD,,,,
2460593.08124,7.438,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.016,Z,,9.121,,SX PHE,AAVSO,STD,,,,
2460593.08139,7.400,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.016,Z,,9.179,,SX PHE,AAVSO,STD,,,,
2460593.08204,7.384,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.017,Z,,9.116,,SX PHE,AAVSO,STD,,,,
2460593.08220,7.440,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.017,Z,,9.155,,SX PHE,AAVSO,STD,,,,
2460593.08236,7.419,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.017,Z,,9.186,,SX PHE,AAVSO,STD,,,,
2460593.08252,7.412,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.016,Z,,9.173,,SX PHE,AAVSO,STD,,,,
2460593.08303,7.437,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.017,Z,,9.171,,SX PHE,AAVSO,STD,,,,
2460593.08366,7.442,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.018,Z,,9.193,,SX PHE,AAVSO,STD,,,,
2460593.08382,7.358,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.018,Z,,9.126,,SX PHE,AAVSO,STD,,,,
2460593.08398,7.377,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.018,Z,,9.132,,SX PHE,AAVSO,STD,,,,
2460593.08415,7.392,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.018,Z,,9.133,,SX PHE,AAVSO,STD,,,,
2460593.08431,7.440,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.018,Z,,9.200,,SX PHE,AAVSO,STD,,,,
2460593.08447,7.388,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.018,Z,,9.105,,SX PHE,AAVSO,STD,,,,
2460593.08463,7.413,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.018,Z,,9.144,,SX PHE,AAVSO,STD,,,,
2460593.08479,7.446,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.019,Z,,9.187,,SX PHE,AAVSO,STD,,,,
2460593.08495,7.426,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.019,Z,,9.130,,SX PHE,AAVSO,STD,,,,
2460593.08511,7.473,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.018,Z,,9.181,,SX PHE,AAVSO,STD,,,,
2460593.08528,7.449,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.018,Z,,9.156,,SX PHE,AAVSO,STD,,,,
2460593.08560,7.410,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.019,Z,,9.098,,SX PHE,AAVSO,STD,,,,
2460593.08574,7.473,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.019,Z,,9.137,,SX PHE,AAVSO,STD,,,,
2460593.08623,7.442,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.020,Z,,9.167,,SX PHE,AAVSO,STD,,,,
2460593.08639,7.474,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.020,Z,,9.174,,SX PHE,AAVSO,STD,,,,
2460593.08655,7.478,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.020,Z,,9.175,,SX PHE,AAVSO,STD,,,,
2460593.08672,7.462,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.020,Z,,9.205,,SX PHE,AAVSO,STD,,,,
2460593.08688,7.468,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.020,Z,,9.120,,SX PHE,AAVSO,STD,,,,
2460593.08704,7.496,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.020,Z,,9.155,,SX PHE,AAVSO,STD,,,,
2460593.08721,7.425,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.020,Z,,9.156,,SX PHE,AAVSO,STD,,,,
2460593.08771,7.420,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.021,Z,,9.146,,SX PHE,AAVSO,STD,,,,
2460593.08785,7.481,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.021,Z,,9.172,,SX PHE,AAVSO,STD,,,,
2460593.08834,7.446,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.022,Z,,9.116,,SX PHE,AAVSO,STD,,,,
2460593.08850,7.472,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.022,Z,,9.152,,SX PHE,AAVSO,STD,,,,
2460593.08866,7.479,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.022,Z,,9.162,,SX PHE,AAVSO,STD,,,,
2460593.08882,7.469,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.022,Z,,9.121,,SX PHE,AAVSO,STD,,,,
2460593.08898,7.500,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.022,Z,,9.150,,SX PHE,AAVSO,STD,,,,
2460593.08914,7.464,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.022,Z,,9.144,,SX PHE,AAVSO,STD,,,,
2460593.08961,7.493,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.022,Z,,9.168,,SX PHE,AAVSO,STD,,,,
2460593.08975,7.415,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.023,Z,,9.098,,SX PHE,AAVSO,STD,,,,
2460593.09025,7.498,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.023,Z,,9.165,,SX PHE,AAVSO,STD,,,,
2460593.09041,7.469,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.023,Z,,9.182,,SX PHE,AAVSO,STD,,,,
2460593.09058,7.479,0.0297,,TG,MANO,,ENSEMBLE,?,,ENSEMBLE OF GAIA DR3 STARS ( TRANSFORMED TO JOHNSON-V. ),0,1.023,Z,,9.152,,SX PHE,AAVSO,STD,,,,
